"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Evening workout 🏋️","9 Jun 2025, 20:20","9 Jun 2025, 21:45","","EZ Bar Biceps Curl",,"",2,"normal",55,8,,,
"Evening workout 🏋️","9 Jun 2025, 20:20","9 Jun 2025, 21:45","","Reverse Curl (Barbell)",,"",0,"normal",35,12,,,
"Evening workout 🏋️","9 Jun 2025, 20:20","9 Jun 2025, 21:45","","Reverse Curl (Barbell)",,"",1,"normal",35,12,,,
"Evening workout 🏋️","9 Jun 2025, 20:20","9 Jun 2025, 21:45","","Face Pull",,"",0,"normal",25,10,,,
"Evening workout 🏋️","9 Jun 2025, 20:20","9 Jun 2025, 21:45","","Face Pull",,"",1,"normal",25,10,,,
"Morning workout ☀️","5 Jun 2025, 10:08","5 Jun 2025, 10:34","","Pull Up",,"",0,"normal",,3,,,
"Morning workout ☀️","5 Jun 2025, 10:08","5 Jun 2025, 10:34","","Pull Up",,"",1,"normal",,3,,,
"Morning workout ☀️","5 Jun 2025, 10:08","5 Jun 2025, 10:34","","Pull Up (Assisted)",,"",0,"normal",20,6,,,
"Morning workout ☀️","5 Jun 2025, 10:08","5 Jun 2025, 10:34","","Squat (Barbell)",,"",0,"normal",45,5,,,
"Morning workout ☀️","5 Jun 2025, 10:08","5 Jun 2025, 10:34","","Squat (Barbell)",,"",1,"normal",45,5,,,
"Morning workout ☀️","5 Jun 2025, 10:08","5 Jun 2025, 10:34","","Incline Bench Press (Barbell)",,"",0,"normal",37.5,6,,,
"Morning workout ☀️","5 Jun 2025, 10:08","5 Jun 2025, 10:34","","Incline Bench Press (Barbell)",,"",1,"normal",25,10,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Pull Up",,"",0,"normal",,3,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Pull Up",,"",1,"normal",,3,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Pull Up",,"",2,"normal",,3,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Pull Up",,"",3,"normal",,3,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Pull Up (Assisted)",,"",0,"normal",25,6,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Pull Up (Assisted)",,"",1,"normal",25,6,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Pull Up (Assisted)",,"",2,"normal",25,6,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Incline Bench Press (Barbell)",,"",0,"normal",37.5,6,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Incline Bench Press (Barbell)",,"",1,"normal",37.5,6,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Incline Bench Press (Barbell)",,"",2,"normal",35,5,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Incline Bench Press (Barbell)",,"",3,"normal",35,5,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Incline Bench Press (Barbell)",,"",4,"normal",25,10,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Squat (Barbell)",,"",0,"normal",45,5,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Squat (Barbell)",,"",1,"normal",45,5,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Squat (Barbell)",,"",2,"normal",45,5,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Squat (Barbell)",,"",3,"normal",35,7,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Lateral Raise (Dumbbell)",,"",2,"normal",17.5,14,,,
"Late night workout 🌙","3 Jun 2025, 20:43","3 Jun 2025, 22:30","","Lateral Raise (Dumbbell)",,"",3,"normal",17.5,14,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Pull Up",,"",1,"normal",,3,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Pull Up",,"",2,"normal",,4,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Pull Up",,"",3,"normal",,3,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Pull Up",,"",4,"normal",,2,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Pull Up",,"",5,"normal",,2,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Lateral Raise (Dumbbell)",,"",2,"normal",17.5,14,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Lateral Raise (Dumbbell)",,"",3,"normal",17.5,14,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Pull Up (Assisted)",,"",0,"normal",25,8,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Pull Up (Assisted)",,"",1,"normal",25,6,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Incline Bench Press (Barbell)",,"",0,"normal",37.5,6,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Incline Bench Press (Barbell)",,"",1,"normal",37.5,5,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Incline Bench Press (Barbell)",,"",2,"normal",35,6,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Incline Bench Press (Barbell)",,"",3,"normal",35,5,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Incline Bench Press (Barbell)",,"",4,"normal",25,10,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","EZ Bar Biceps Curl",,"",0,"normal",55,10,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","EZ Bar Biceps Curl",,"",1,"normal",55,8,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","EZ Bar Biceps Curl",,"",2,"normal",55,8,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Squat (Barbell)",,"",0,"normal",45,5,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Squat (Barbell)",,"",1,"normal",45,5,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Squat (Barbell)",,"",2,"normal",35,8,,,
"Afternoon workout 💪","1 Jun 2025, 11:44","1 Jun 2025, 13:22","","Squat (Barbell)",,"",3,"normal",35,7,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Pull Up",,"",1,"normal",,4,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Pull Up",,"",2,"normal",,4,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Pull Up",,"",3,"normal",,3,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Pull Up (Assisted)",,"",0,"normal",25,8,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Pull Up (Assisted)",,"",1,"normal",25,7,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Pull Up (Assisted)",,"",2,"normal",25,6,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Lateral Raise (Dumbbell)",,"",2,"normal",17.5,13,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Lateral Raise (Dumbbell)",,"",3,"normal",17.5,13,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Incline Bench Press (Barbell)",,"",0,"normal",37.5,5,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Incline Bench Press (Barbell)",,"",1,"normal",37.5,5,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Incline Bench Press (Barbell)",,"",2,"normal",35,6,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Incline Bench Press (Barbell)",,"",3,"normal",35,6,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Incline Bench Press (Barbell)",,"",4,"normal",25,10,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Squat (Barbell)",,"",0,"normal",45,5,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Squat (Barbell)",,"",1,"normal",45,5,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Squat (Barbell)",,"",2,"normal",35,7,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Squat (Barbell)",,"",3,"normal",35,7,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Seated Row (Machine)",,"",0,"normal",85,12,,,
"Afternoon workout 💪","30 May 2025, 15:03","30 May 2025, 16:52","","Seated Row (Machine)",,"",1,"normal",85,8,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Pull Up",,"",0,"normal",,4,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Pull Up",,"",1,"normal",,4,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Pull Up",,"",2,"normal",,3,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Lateral Raise (Dumbbell)",,"",0,"normal",17.5,15,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Lateral Raise (Dumbbell)",,"",1,"normal",17.5,15,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Lateral Raise (Dumbbell)",,"",2,"normal",17.5,13,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Lateral Raise (Dumbbell)",,"",3,"normal",17.5,13,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Pull Up (Assisted)",,"",0,"normal",25,7,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Pull Up (Assisted)",,"",1,"normal",25,7,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Pull Up (Assisted)",,"",2,"normal",25,5,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Squat (Barbell)",,"",0,"normal",45,5,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Squat (Barbell)",,"",1,"normal",45,5,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Squat (Barbell)",,"",2,"normal",35,7,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Incline Bench Press (Barbell)",,"",0,"normal",35,6,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Incline Bench Press (Barbell)",,"",1,"normal",35,6,,,
"Morning workout ☀️","28 May 2025, 08:51","28 May 2025, 10:00","Not enough food or sleep yday, definitely felt it. Want to be more consistent with sets and reps going forward. 2 days of the week should be barbell, 1 should be dumbbell","Incline Bench Press (Barbell)",,"",2,"normal",35,5,,,
"Evening workout 🏋️","24 May 2025, 20:32","24 May 2025, 20:56","","Pull Up (Assisted)",,"",0,"normal",25,8,,,
"Evening workout 🏋️","24 May 2025, 20:32","24 May 2025, 20:56","","Pull Up (Assisted)",,"",1,"normal",25,7,,,
"Evening workout 🏋️","24 May 2025, 20:32","24 May 2025, 20:56","","Pull Up (Assisted)",,"",2,"normal",40,8,,,
"Evening workout 🏋️","24 May 2025, 20:32","24 May 2025, 20:56","","Pull Up (Assisted)",,"",3,"normal",40,8,,,
"Evening workout 🏋️","24 May 2025, 20:32","24 May 2025, 20:56","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,12,,,
